bucket,group,models,feature_set,policy,accuracy_mean,accuracy_std,utility_mean,regret_mean,avg_cost_mean,route_acc_mean,n_seeds
no_dominator,triple_gemini_qwen_llama,"gemini_flash,qwen_30b,llama_70b",metadata+cheap_probe+tfidf,tfidf_linear_svm_router,0.8780033840947549,0.023451380092522314,0.8780033840947549,0.08527918781725888,0.00018535212074450083,0.8942470389170898,30
no_dominator,triple_gemini_qwen_llama,"gemini_flash,qwen_30b,llama_70b",metadata+cheap_probe+tfidf,tfidf_mlp_router,0.8786802030456855,0.023784947646374562,0.8786802030456855,0.08460236886632826,0.00018733735492385784,0.9038917089678513,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,always_qwen_30b,0.8998307952622676,0.0191299175113674,0.8998307952622676,0.060236886632825705,2.531397394247039e-05,0.9397631133671742,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,always_llama_70b,0.895093062605753,0.02083728504277656,0.895093062605753,0.0649746192893401,5.354493147208122e-05,0.046362098138747886,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,always_granite_8b,0.846362098138748,0.025220334662901616,0.846362098138748,0.1137055837563452,1.5969788494077833e-05,0.013874788494077833,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,random,0.8763113367174282,0.021638459914141348,0.8763113367174282,0.08375634517766498,3.1549394585448394e-05,0.32944162436548224,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,oracle,0.960067681895093,0.013642445757928104,0.960067681895093,0.0,2.6477093434856173e-05,1.0,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,logistic_router,0.8954314720812184,0.01888057589744534,0.8954314720812184,0.06463620981387479,2.940245346869712e-05,0.7468697123519459,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,linear_svm_router,0.8964467005076143,0.0194827562421165,0.8964467005076143,0.06362098138747883,2.658410392554992e-05,0.8791878172588834,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,knn_router,0.8998307952622676,0.0191299175113674,0.8998307952622676,0.060236886632825705,2.531397394247039e-05,0.9397631133671742,30
