group,models,seed,policy,n_test,n_decidable,decidable_share,router_acc_full,router_acc_decidable,decidable_lift_pp,router_disagrees_with_best_fixed_share,router_correct_when_disagrees_share
gemini_flash_llama,"gemini_flash,llama_70b",235,tfidf_logistic_router,197,22,0.1116751269035533,0.8883248730964467,0.5909090909090909,-4.545454545454541,0.8426395939086294,0.8795180722891566
gemini_flash_llama,"gemini_flash,llama_70b",235,tfidf_linear_svm_router,197,22,0.1116751269035533,0.8629441624365483,0.36363636363636365,-27.27272727272727,0.9644670050761421,0.868421052631579
gemini_flash_llama,"gemini_flash,llama_70b",235,tfidf_mlp_router,197,22,0.1116751269035533,0.868020304568528,0.4090909090909091,-22.727272727272723,0.9593908629441624,0.873015873015873
gemini_flash_llama,"gemini_flash,llama_70b",236,always_llama_70b,197,26,0.1319796954314721,0.8883248730964467,0.5769230769230769,0.0,0.0,
gemini_flash_llama,"gemini_flash,llama_70b",236,oracle,197,26,0.1319796954314721,0.9441624365482234,1.0,42.307692307692314,0.9238578680203046,
gemini_flash_llama,"gemini_flash,llama_70b",236,logistic_router,197,26,0.1319796954314721,0.8984771573604061,0.6538461538461539,7.692307692307699,0.7817258883248731,0.8831168831168831
gemini_flash_llama,"gemini_flash,llama_70b",236,linear_svm_router,197,26,0.1319796954314721,0.8883248730964467,0.5769230769230769,0.0,0.7868020304568528,0.864516129032258
gemini_flash_llama,"gemini_flash,llama_70b",236,knn_router,197,26,0.1319796954314721,0.868020304568528,0.4230769230769231,-15.38461538461538,1.0,0.868020304568528
gemini_flash_llama,"gemini_flash,llama_70b",236,decision_tree_router,197,26,0.1319796954314721,0.883248730964467,0.5384615384615384,-3.8461538461538436,0.8121827411167513,0.86875
gemini_flash_llama,"gemini_flash,llama_70b",236,random_forest_router,197,26,0.1319796954314721,0.8934010152284264,0.6153846153846154,3.8461538461538547,0.9187817258883249,0.8839779005524862
gemini_flash_llama,"gemini_flash,llama_70b",236,extra_trees_router,197,26,0.1319796954314721,0.9035532994923858,0.6923076923076923,11.538461538461542,0.7918781725888325,0.8910256410256411
gemini_flash_llama,"gemini_flash,llama_70b",236,mlp_router,197,26,0.1319796954314721,0.883248730964467,0.5384615384615384,-3.8461538461538436,0.9289340101522843,0.8743169398907104
gemini_flash_llama,"gemini_flash,llama_70b",236,tfidf_logistic_router,197,26,0.1319796954314721,0.8934010152284264,0.6153846153846154,3.8461538461538547,0.8426395939086294,0.8855421686746988
gemini_flash_llama,"gemini_flash,llama_70b",236,tfidf_linear_svm_router,197,26,0.1319796954314721,0.883248730964467,0.5384615384615384,-3.8461538461538436,0.934010152284264,0.875
gemini_flash_llama,"gemini_flash,llama_70b",236,tfidf_mlp_router,197,26,0.1319796954314721,0.8781725888324873,0.5,-7.692307692307687,0.9695431472081218,0.8743455497382199
gemini_flash_llama,"gemini_flash,llama_70b",237,always_gemini_flash,197,24,0.1218274111675127,0.8984771573604061,0.5,0.0,0.0,
gemini_flash_llama,"gemini_flash,llama_70b",237,oracle,197,24,0.1218274111675127,0.9593908629441624,1.0,50.0,0.06091370558375635,
gemini_flash_llama,"gemini_flash,llama_70b",237,logistic_router,197,24,0.1218274111675127,0.9035532994923858,0.5416666666666666,4.1666666666666625,0.2182741116751269,0.8604651162790697
