group,models,policy,accuracy_mean,accuracy_std,avg_cost_mean,utility_mean,regret_mean,route_acc_mean
3model_mistral_nemo_qwen_235b_llama_70b,"mistral_nemo,qwen_235b,llama_70b",random_forest_router,0.8160000000000001,0.009797958971132644,1.96617672e-05,0.8160000000000001,0.1456,0.7056
3model_mistral_nemo_qwen_235b_llama_70b,"mistral_nemo,qwen_235b,llama_70b",tfidf_logistic_router,0.8112,0.015594870951694291,1.8128912800000004e-05,0.8112,0.1504,0.72
3model_mistral_nemo_qwen_235b_llama_70b,"mistral_nemo,qwen_235b,llama_70b",always_mistral_nemo,0.7183999999999999,0.01734358671094306,8.646304e-06,0.7183999999999999,0.2432,0.7567999999999999
3model_qwen_235b_gemini_flash_deepseek_v3,"qwen_235b,gemini_flash,deepseek_v3",oracle,0.9648,0.021614809737770052,5.38050184e-05,0.9648,0.0,1.0
3model_qwen_235b_gemini_flash_deepseek_v3,"qwen_235b,gemini_flash,deepseek_v3",tfidf_logistic_router,0.9120000000000001,0.021166010488516743,5.2542054399999993e-05,0.9120000000000001,0.0528,0.8768
3model_qwen_235b_gemini_flash_deepseek_v3,"qwen_235b,gemini_flash,deepseek_v3",always_qwen_235b,0.9104000000000001,0.019099738218101334,4.4181527199999994e-05,0.9104000000000001,0.054400000000000004,0.9456
3model_qwen_235b_gemini_flash_deepseek_v3,"qwen_235b,gemini_flash,deepseek_v3",random_forest_router,0.9104000000000001,0.019099738218101334,4.5140855199999993e-05,0.9104000000000001,0.054400000000000004,0.9359999999999999
3model_qwen_235b_gemini_flash_deepseek_v3,"qwen_235b,gemini_flash,deepseek_v3",logistic_router,0.9088,0.02161480973777009,6.24645904e-05,0.9088,0.055999999999999994,0.776
3model_qwen_235b_gemini_flash_deepseek_v3,"qwen_235b,gemini_flash,deepseek_v3",random,0.9040000000000001,0.03752332607858747,9.804504239999999e-05,0.9040000000000001,0.0608,0.32320000000000004
3model_qwen_235b_gemini_flash_deepseek_v3,"qwen_235b,gemini_flash,deepseek_v3",always_deepseek_v3,0.8880000000000001,0.023323807579381222,6.9885504e-05,0.8880000000000001,0.07680000000000001,0.014400000000000001
